,Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
439,75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
440,300,3,True,True,True,Niavaran,55500000000.0,1850000.0
441,126,3,True,True,True,Ostad Moein,3000000000.0,100000.0
442,85,2,True,True,True,Majidieh,2500000000.0,83333.33
443,75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
444,57,1,False,True,True,Parastar,1270000000.0,42333.33
445,61,1,False,True,False,Shahr-e-Ziba,1990000000.0,66333.33
446,79,2,True,True,True,Jeyhoon,1817000000.0,60566.67
447,68,1,True,True,True,Pirouzi,2450000000.0,81666.67
448,105,2,True,True,True,Pardis,1000000000.0,33333.33
449,105,2,True,True,True,Saadat Abad,7700000000.0,256666.67
450,160,2,True,True,True,Pardis,1930000000.0,64333.33
451,100,2,True,True,True,Pardis,585000000.0,19500.0
452,125,3,True,True,True,Saadat Abad,12500000000.0,416666.67
453,94,2,True,False,True,Pardis,990000000.0,33000.0
454,80,2,False,True,False,Northern Janatabad,2200000000.0,73333.33
455,75,2,True,False,True,Parastar,2300000000.0,76666.67
456,99,3,True,True,True,North Program Organization,4190000000.0,139666.67
457,90,2,True,True,True,Shahr-e-Ziba,4099000000.0,136633.33
458,129,3,True,True,True,Shahr-e-Ziba,4500000000.0,150000.0
459,245,3,True,True,True,Aqdasieh,36500000000.0,1216666.67
460,102,2,True,True,False,Parastar,2030000000.0,67666.67
461,141,3,True,True,True,Pakdasht,1225000000.0,40833.33
462,96,2,True,True,True,Shahr-e-Ziba,3840000000.0,128000.0
463,155,3,True,True,True,Heravi,8600000000.0,286666.67
464,300,3,True,True,True,Farmanieh,55500000000.0,1850000.0
465,87,2,True,True,True,Gheitarieh,6264000000.0,208800.0
466,87,2,True,True,True,Gheitarieh,6264000000.0,208800.0
467,105,2,True,True,True,Gheitarieh,6200000000.0,206666.67
468,61,1,True,True,True,Shahran,1850000000.0,61666.67
469,88,2,True,True,True,East Ferdows Boulevard,3700000000.0,123333.33
470,101,2,True,True,True,West Ferdows Boulevard,3700000000.0,123333.33
471,160,2,True,True,True,Pardis,1930000000.0,64333.33
472,130,2,True,True,True,Southern Chitgar,3250000000.0,108333.33
473,150,3,True,True,True,Karimkhan,7800000000.0,260000.0
474,144,2,True,True,True,Railway,6600000000.0,220000.0
475,91,2,True,True,True,Southern Janatabad,4500000000.0,150000.0
476,68,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33
477,133,3,True,True,True,Rudhen,2260000000.0,75333.33
478,71,2,True,True,True,Si Metri Ji,1633000000.0,54433.33
479,64,1,True,True,True,Pardis,680000000.0,22666.67
480,132,2,True,True,True,Rudhen,2244000000.0,74800.0
481,95,2,True,True,True,Abazar,5600000000.0,186666.67
482,95,2,True,True,True,Abazar,4500000000.0,150000.0
483,102,2,True,True,True,Abazar,5200000000.0,173333.33
484,120,2,True,True,True,Abazar,6250000000.0,208333.33
485,117,3,True,True,True,East Ferdows Boulevard,4600000000.0,153333.33
486,55,1,True,True,True,Karoon,1570000000.0,52333.33
487,60,1,True,True,True,Northern Chitgar,295000000.0,9833.33
488,85,2,True,True,True,Jeyhoon,1900000000.0,63333.33
489,80,2,False,True,True,Jeyhoon,1750000000.0,58333.33
490,54,1,True,True,True,Jeyhoon,1500000000.0,50000.0
491,57,1,True,True,True,Feiz Garden,1880000000.0,62666.67
492,101,2,True,False,True,Pirouzi,3130000000.0,104333.33
493,65,2,True,True,False,Feiz Garden,1960000000.0,65333.33
494,91,2,True,True,True,Punak,3230000000.0,107666.67
495,105,2,True,True,True,Pardis,690000000.0,23000.0
496,86,2,True,True,True,Central Janatabad,3480000000.0,116000.0
497,200,3,True,True,True,Farmanieh,35000000000.0,1166666.67
498,87,2,True,True,True,Pardis,760000000.0,25333.33
499,103,2,True,True,True,Shahran,3550000000.0,118333.33
500,81,2,True,True,True,East Pars,2891700000.0,96390.0
501,73,2,True,True,True,Feiz Garden,2600000000.0,86666.67
502,90,2,True,True,True,Northern Chitgar,455000000.0,15166.67
503,134,3,True,True,True,Andisheh,1600000000.0,53333.33
504,60,1,True,True,True,Shahran,1850000000.0,61666.67
505,51,1,True,True,False,Shahran,2020000000.0,67333.33
506,108,2,True,True,False,Pardis,1300000000.0,43333.33
507,86,2,True,True,True,Pardis,610000000.0,20333.33
508,110,2,True,True,False,Pardis,1870000000.0,62333.33
509,88,2,True,True,True,Pardis,740000000.0,24666.67
510,85,2,True,True,True,Pardis,780000000.0,26000.0
511,100,2,True,True,True,Pirouzi,3000000000.0,100000.0
512,87,2,True,True,True,Pardis,715000000.0,23833.33
513,191,3,True,True,True,Farmanieh,18145000000.0,604833.33
514,91,2,True,True,True,Salsabil,2093000000.0,69766.67
515,282,3,True,True,True,Farmanieh,36660000000.0,1222000.0
516,282,2,True,True,True,Niavaran,30000000000.0,1000000.0
517,210,3,True,True,True,Farmanieh,23100000000.0,770000.0
518,87,2,True,True,True,Pardis,650000000.0,21666.67
519,170,2,True,True,True,Kook,7140000000.0,238000.0
520,89,2,True,True,True,Moniriyeh,2047000000.0,68233.33
521,64,2,True,True,True,Saadat Abad,3200000000.0,106666.67
522,89,2,True,True,True,Northern Janatabad,3100000000.0,103333.33
523,135,3,True,True,True,Zaferanieh,11800000000.0,393333.33
524,75,2,False,False,False,Air force,1650000000.0,55000.0
525,105,2,True,True,True,Air force,3990000000.0,133000.0
526,320,4,True,True,True,Saadat Abad,40000000000.0,1333333.33
527,111,2,True,True,True,Saadat Abad,6800000000.0,226666.67
528,133,3,True,True,True,Sohanak,7448000000.0,248266.67
529,65,1,True,True,False,Saadat Abad,3250000000.0,108333.33
530,65,1,False,True,True,Lavizan,2650000000.0,88333.33
531,112,2,True,True,True,Gheitarieh,8200000000.0,273333.33
532,147,3,True,True,True,Ekhtiarieh,8400000000.0,280000.0
533,150,3,True,True,True,Saadat Abad,12000000000.0,400000.0
534,67,1,True,True,True,Southern Janatabad,3450000000.0,115000.0
535,220,3,True,True,True,Ekhtiarieh,15000000000.0,500000.0
536,66,2,True,True,True,Narmak,2510000000.0,83666.67
537,75,2,True,True,False,Shahr-e-Ziba,1880000000.0,62666.67
538,180,3,True,True,True,Aqdasieh,12600000000.0,420000.0
539,103,2,True,True,True,Saadat Abad,5200000000.0,173333.33
540,68,1,True,True,True,West Ferdows Boulevard,3570000000.0,119000.0
541,115,2,True,True,True,Pasdaran,11000000000.0,366666.67
542,115,2,True,True,True,Andisheh,1900000000.0,63333.33
543,150,3,True,True,True,Narmak,8400000000.0,280000.0
544,78,2,True,True,True,Qasr-od-Dasht,2000000000.0,66666.67
545,100,2,True,True,True,Persian Gulf Martyrs Lake,1000000000.0,33333.33
546,58,1,True,True,True,Punak,2650000000.0,88333.33
547,90,2,True,True,True,Punak,4200000000.0,140000.0
548,235,3,True,True,True,Gheitarieh,24000000000.0,800000.0
549,48,1,True,True,True,Punak,2250000000.0,75000.0
550,70,2,True,True,True,Punak,2800000000.0,93333.33
551,86,2,True,True,True,Punak,4200000000.0,140000.0
552,79,2,True,True,True,Pardis,550000000.0,18333.33
553,88,2,True,True,True,Central Janatabad,3600000000.0,120000.0
554,145,3,True,True,True,Qalandari,13000000000.0,433333.33
555,64,2,True,True,False,Jeyhoon,1500000000.0,50000.0
556,135,3,True,True,True,Saadat Abad,11475000000.0,382500.0
557,50,1,False,True,False,Pirouzi,1260000000.0,42000.0
558,87,2,True,True,True,Pardis,540000000.0,18000.0
559,84,2,True,True,True,Pardis,550000000.0,18333.33
560,300,4,True,True,True,Zaferanieh,42000000000.0,1400000.0
561,137,3,True,True,True,Zaferanieh,10000000000.0,333333.33
562,105,2,True,True,True,Velenjak,9500000000.0,316666.67
563,145,2,True,True,True,Zaferanieh,11000000000.0,366666.67
564,84,2,True,True,True,Pardis,560000000.0,18666.67
565,170,2,True,True,True,Zaferanieh,32000000000.0,1066666.67
566,157,3,True,True,True,Zaferanieh,14800000000.0,493333.33
567,170,3,True,True,True,Zaferanieh,19000000000.0,633333.33
568,283,3,True,True,True,Zaferanieh,29700000000.0,990000.0
569,84,2,True,True,True,Pardis,540000000.0,18000.0
570," 3,310,000,000 ",2,True,True,True,Ostad Moein,3310000000.0,110333.33
571,84,2,True,True,True,Pardis,550000000.0,18333.33
572,80,2,True,True,False,Northern Janatabad,3250000000.0,108333.33
573,863,2,True,True,True,Gheitarieh,7830000000.0,261000.0
574,125,2,True,True,True,Kamranieh,8700000000.0,290000.0
575,65,2,True,True,True,Punak,2350000000.0,78333.33
576,105,2,True,True,True,Southern Janatabad,5300000000.0,176666.67
577,170,3,True,True,True,Farmanieh,18700000000.0,623333.33
578,230,3,True,True,True,Ekhtiarieh,19300000000.0,643333.33
579,200,3,True,True,True,Pasdaran,22000000000.0,733333.33
580,150,3,True,True,True,Pasdaran,13000000000.0,433333.33
581,93,2,True,True,True,Central Janatabad,4650000000.0,155000.0
582,110,2,True,True,True,Central Janatabad,4500000000.0,150000.0
583,415,5,True,True,True,Niavaran,53950000000.0,1798333.33
584,95,2,True,True,True,Saadat Abad,5700000000.0,190000.0
585,128,3,True,True,True,Ekhtiarieh,8960000000.0,298666.67
586,140,2,True,True,True,Saadat Abad,8400000000.0,280000.0
587,86,2,True,True,True,Southern Janatabad,3200000000.0,106666.67
588,70,2,True,True,True,Saadat Abad,3900000000.0,130000.0
589,173,3,True,True,True,East Ferdows Boulevard,9515000000.0,317166.67
590,72,2,True,True,True,Southern Janatabad,3150000000.0,105000.0
591,73,2,True,True,True,Saadat Abad,3900000000.0,130000.0
592,75,1,True,True,True,Central Janatabad,3200000000.0,106666.67
593,67,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33
594,68,2,True,True,True,East Ferdows Boulevard,2700000000.0,90000.0
595,88,2,True,True,True,Pardis,1900000000.0,63333.33
596,111,2,True,True,True,Saadat Abad,5661000000.0,188700.0
597,98,2,True,True,False,West Ferdows Boulevard,3750000000.0,125000.0
598,62,2,True,True,True,West Ferdows Boulevard,2750000000.0,91666.67
599,80,2,True,True,True,Central Janatabad,4240000000.0,141333.33
600,200,4,True,True,True,Saadat Abad,15000000000.0,500000.0
601,210,4,True,True,True,Saadat Abad,15500000000.0,516666.67
602,162,3,True,True,True,Shahrake Gharb,12150000000.0,405000.0
603,150,3,True,True,True,Ekhtiarieh,12000000000.0,400000.0
604,82,2,True,True,True,Pardis,1100000000.0,36666.67
605,130,3,True,True,True,Pasdaran,11100000000.0,370000.0
606,76,2,True,True,True,Saadat Abad,4000000000.0,133333.33
607,96,2,True,True,True,Shahrake Gharb,4800000000.0,160000.0
608,103,2,True,True,True,Saadat Abad,5200000000.0,173333.33
609,135,3,True,False,True,Saadat Abad,8700000000.0,290000.0
610,140,2,True,True,True,Shahrake Gharb,12600000000.0,420000.0
611,165,3,True,True,True,Shahrake Gharb,14800000000.0,493333.33
612,120,2,True,True,True,Shahrake Qods,1050000000.0,35000.0
613,160,2,True,True,True,Pardis,2000000000.0,66666.67
614,150,3,True,True,True,Gheitarieh,9000000000.0,300000.0
615,51,1,False,True,True,Pirouzi,1300000000.0,43333.33
616,75,1,True,True,True,Ekhtiarieh,3900000000.0,130000.0
617,180,3,True,True,True,East Ferdows Boulevard,9900000000.0,330000.0
618,93,2,True,True,True,Shahrake Qods,1181100000.0,39370.0
619,84,2,True,True,True,Shahrake Qods,1150800000.0,38360.0
620,92,2,False,True,True,Shahrake Qods,1012000000.0,33733.33
621,105,2,True,True,True,Shahrake Qods,1365000000.0,45500.0
622,67,2,True,True,False,Central Janatabad,2400000000.0,80000.0
623,100,2,True,True,True,Ekhtiarieh,5500000000.0,183333.33
624,170,3,True,True,True,Pasdaran,10800000000.0,360000.0
625,162,3,True,True,True,Pasdaran,7600000000.0,253333.33
626,43,1,True,True,True,Shahran,2080000000.0,69333.33
627,150,3,True,True,True,Gheitarieh,12500000000.0,416666.67
628,245,3,True,True,True,Farmanieh,22050000000.0,735000.0
629,93,2,True,True,True,Northern Janatabad,4140000000.0,138000.0
630,60,1,True,True,True,Persian Gulf Martyrs Lake,295000000.0,9833.33
631,128,3,True,True,True,Gheitarieh,9300000000.0,310000.0
632,87,2,True,True,True,Pardis,795000000.0,26500.0
633,100,2,True,True,True,Heravi,5500000000.0,183333.33
634,124,2,True,True,True,Heravi,7040000000.0,234666.67
635,156,3,True,True,True,Abazar,9400000000.0,313333.33
636,171,3,True,True,True,Gheitarieh,14000000000.0,466666.67
637,58,2,True,True,False,Central Janatabad,2080000000.0,69333.33
638,88,2,True,True,True,Amirieh,2024000000.0,67466.67
639,190,3,True,True,True,Niavaran,24700000000.0,823333.33
640,61,1,True,True,False,Central Janatabad,2180000000.0,72666.67
641,165,3,True,True,True,Niavaran,17200000000.0,573333.33
642,235,3,True,True,True,Gheitarieh,26500000000.0,883333.33
643,87,2,True,True,True,Pardis,670000000.0,22333.33
644,121,3,True,True,True,Pardis,630000000.0,21000.0
645,105,2,True,True,True,Pardis,955000000.0,31833.33
646,100,3,True,True,True,Pardis,500000000.0,16666.67
647,105,2,True,True,True,Pardis,980000000.0,32666.67
648,69,2,True,True,True,Shahr-e-Ziba,2050000000.0,68333.33
649,115,2,True,True,True,Shahrake Gharb,13000000000.0,433333.33
650,157,3,True,True,True,Shahrake Gharb,18500000000.0,616666.67
651,145,3,True,True,True,Heravi,7541000000.0,251366.67
652,160,3,True,True,True,Velenjak,10700000000.0,356666.67
653,261,4,True,True,True,Zaferanieh,26000000000.0,866666.67
654,145,3,True,True,True,Zaferanieh,11000000000.0,366666.67
655,51,1,False,True,True,Pirouzi,1275000000.0,42500.0
656,87,2,True,True,True,Pardis,490000000.0,16333.33
657,116,2,True,True,True,Dehkade Olampic,4350000000.0,145000.0
658,95,2,True,True,True,Jeyhoon,2280000000.0,76000.0
659,75,2,True,True,True,Jeyhoon,2250000000.0,75000.0
660,86,2,True,True,True,Komeil,1978000000.0,65933.33
661,95,2,True,True,True,Punak,4200000000.0,140000.0
663,88,2,True,True,True,Valiasr,2024000000.0,67466.67
664,93,2,True,True,True,Amir Bahador,2139000000.0,71300.0
665,70,2,True,True,True,Amirieh,1630000000.0,54333.33
666,140,3,True,True,True,Saadat Abad,9800000000.0,326666.67
667,81,2,True,True,True,Central Janatabad,4000000000.0,133333.33
668,109,2,True,True,True,Shahran,3500000000.0,116666.67
669,122,2,True,True,True,Aqdasieh,7000000000.0,233333.33
670,70,1,True,True,True,Central Janatabad,3100000000.0,103333.33
671,60,1,True,True,True,West Ferdows Boulevard,2450000000.0,81666.67
672,53,1,True,True,False,East Ferdows Boulevard,1920000000.0,64000.0
673,45,1,False,False,False,Ostad Moein,1200000000.0,40000.0
674,58,1,True,True,False,Punak,1900000000.0,63333.33
675,140,3,True,True,True,Dehkade Olampic,4400000000.0,146666.67
676,100,2,True,True,True,Kook,3580000000.0,119333.33
677,96,2,True,True,True,Azadshahr,3750000000.0,125000.0
678,79,2,True,True,True,East Ferdows Boulevard,2850000000.0,95000.0
679,125,3,True,True,True,Persian Gulf Martyrs Lake,3750000000.0,125000.0
680,75,2,True,True,True,Northern Janatabad,3050000000.0,101666.67
681,145,2,True,True,True,Azadshahr,4500000000.0,150000.0
682,102,2,True,True,False,Railway,4520000000.0,150666.67
683,115,2,True,True,True,Zibadasht,4350000000.0,145000.0
684,140,3,True,True,True,Persian Gulf Martyrs Lake,8500000000.0,283333.33
685,66,1,True,True,True,Punak,3300000000.0,110000.0
686,161,3,True,True,True,Persian Gulf Martyrs Lake,8350000000.0,278333.33
687,102,2,True,True,True,Persian Gulf Martyrs Lake,4500000000.0,150000.0
688,145,4,True,True,True,Persian Gulf Martyrs Lake,5100000000.0,170000.0
689,95,2,True,True,True,Shahr-e-Ziba,2970000000.0,99000.0
690,78,2,True,True,True,Parand,460000000.0,15333.33
691,90,2,True,True,True,East Ferdows Boulevard,3150000000.0,105000.0
692,66,1,True,True,False,Ostad Moein,1090000000.0,36333.33
693,48,1,True,True,True,Jeyhoon,810000000.0,27000.0
694,85,2,True,True,True,Shahran,3200000000.0,106666.67
695,63,1,True,True,True,Salsabil,2000000000.0,66666.67
696,105,2,True,True,True,Dehkade Olampic,1035000000.0,34500.0
697,55,1,True,True,False,Komeil,1090000000.0,36333.33
698,103,2,True,True,True,Northern Chitgar,1035000000.0,34500.0
699,155,3,True,True,True,Shahrake Gharb,10000000000.0,333333.33
700,101,2,True,True,True,Southern Chitgar,1035000000.0,34500.0
701,106,2,True,True,False,Islamshahr,1245000000.0,41500.0
702,100,2,True,True,True,Persian Gulf Martyrs Lake,1035000000.0,34500.0
703,77,2,True,True,True,Shahran,2650000000.0,88333.33
704,66,2,True,True,True,Central Janatabad,2700000000.0,90000.0
705,105,3,True,True,True,Shahr-e-Ziba,3600000000.0,120000.0
707,118,2,True,True,True,Shahran,3900000000.0,130000.0
708,151,3,True,True,True,Shahrake Qods,1510000000.0,50333.33
709," 16,160,000,000 ",3,True,True,True,Pasdaran,16160000000.0,538666.67
710,86,2,True,True,True,Pardis,500000000.0,16666.67
711,85,2,True,True,True,Pardis,600000000.0,20000.0
712,86,2,True,True,True,Pardis,750000000.0,25000.0
713,86,2,True,True,True,Pardis,600000000.0,20000.0
714,75,2,True,True,True,Central Janatabad,3300000000.0,110000.0
715,200,3,True,True,True,Farmanieh,20000000000.0,666666.67
716,46,1,True,True,False,Andisheh,450000000.0,15000.0
717,98,2,True,True,True,Pardis,570000000.0,19000.0
718,90,2,True,True,True,Zaferanieh,6700000000.0,223333.33
719,70,2,True,True,True,Southern Janatabad,2950000000.0,98333.33
720,40,1,True,True,True,Andisheh,350000000.0,11666.67
721,58,1,True,True,True,North Program Organization,2750000000.0,91666.67
722,90,2,True,True,True,Amirabad,4590000000.0,153000.0
723,78,2,True,True,True,East Ferdows Boulevard,3300000000.0,110000.0
724,200,3,True,True,True,Niavaran,20000000000.0,666666.67
725,82,2,True,True,True,Dorous,4200000000.0,140000.0
726,115,3,True,True,True,Gheitarieh,7485000000.0,249500.0
727,125,2,True,True,True,Dezashib,11250000000.0,375000.0
728,107,2,True,True,True,Pasdaran,9200000000.0,306666.67
729,55,1,False,True,False,Karoon,850000000.0,28333.33
730,50,1,True,True,True,Salsabil,1500000000.0,50000.0
731,75,2,True,True,True,Pardis,60000000.0,2000.0
732,420,5,True,True,False,Andisheh,11000000000.0,366666.67
733,225,4,True,True,False,Andisheh,5500000000.0,183333.33
734,230,3,True,True,True,Heravi,13800000000.0,460000.0
735,147,3,True,True,True,Elahieh,11500000000.0,383333.33
736,97,2,True,True,True,Pardis,900000000.0,30000.0
737,145,3,True,True,True,Dezashib,12300000000.0,410000.0
738,50,1,True,True,False,Narmak,1750000000.0,58333.33
739,117,2,True,True,True,Heravi,6100000000.0,203333.33
740,72,1,True,True,False,Andisheh,730000000.0,24333.33
741,161,3,True,True,True,Dorous,13000000000.0,433333.33
742,400,5,True,True,True,Ekhtiarieh,18500000000.0,616666.67
743,230,3,True,True,True,Farmanieh,23000000000.0,766666.67
744,170,3,True,True,True,Heravi,7950000000.0,265000.0
745,58,1,True,True,True,West Ferdows Boulevard,2050000000.0,68333.33
746,57,1,True,True,True,Shahran,1950000000.0,65000.0
747,115,3,True,True,True,Farmanieh,8100000000.0,270000.0
748,50,1,True,True,True,Pirouzi,1200000000.0,40000.0
749,84,2,True,True,False,Parand,850000000.0,28333.33
750,78,2,False,True,False,Shahrake Qods,580000000.0,19333.33
751,64,2,True,True,False,Andisheh,960000000.0,32000.0
752,113,2,True,True,True,Punak,6500000000.0,216666.67
753,175,3,True,True,True,Heravi,9450000000.0,315000.0
754,111,2,True,True,True,Heravi,6050000000.0,201666.67
755,128,3,True,True,True,Heravi,6500000000.0,216666.67
756,200,4,True,True,True,Gheitarieh,14000000000.0,466666.67
757,131,2,True,True,True,Saadat Abad,7980000000.0,266000.0
758,105,3,True,True,True,Heravi,6000000000.0,200000.0
759,87,2,True,True,True,Pardis,650000000.0,21666.67
760,61,2,True,True,False,Salsabil,1100000000.0,36666.67
761,140,3,True,True,True,Ozgol,6300000000.0,210000.0
762,185,3,True,True,True,Zargandeh,9000000000.0,300000.0
763,122,2,True,True,True,Saadat Abad,7900000000.0,263333.33
764,69,2,True,True,True,Mirdamad,3795000000.0,126500.0
765,95,2,True,True,True,Punak,6700000000.0,223333.33
